FIPS,crime,arrest_count_white,arrest_count_black,arrest_count_asian,arrest_count_hispanic
45067,weapon,3.0,9.0,0.0,0.0
45069,drug,90.0,280.0,3.0,0.0
45069,property,48.0,104.0,0.0,0.0
45069,violent,11.0,48.0,0.0,0.0
45069,weapon,1.0,13.0,0.0,0.0
45071,drug,492.0,849.0,6.0,0.0
45071,property,134.0,255.0,0.0,0.0
45071,violent,16.0,27.0,0.0,0.0
45071,weapon,7.0,14.0,0.0,0.0
45073,drug,1332.0,306.0,0.0,0.0
45073,property,427.0,61.0,0.0,0.0
45073,violent,62.0,15.0,0.0,0.0
45073,weapon,22.0,11.0,0.0,0.0
45075,drug,190.0,774.0,0.0,0.0
45075,property,80.0,177.0,0.0,0.0
45075,violent,10.0,82.0,0.0,0.0
45075,weapon,4.0,27.0,0.0,0.0
45077,drug,1815.0,223.0,3.0,0.0
45077,property,867.0,125.0,1.0,0.0
45077,violent,115.0,28.0,0.0,0.0
45077,weapon,29.0,2.0,0.0,0.0
45079,drug,1253.0,3700.0,18.0,0.0
45079,property,845.0,1862.0,10.0,0.0
45079,violent,111.0,582.0,0.0,0.0
45079,weapon,24.0,105.0,0.0,0.0
45081,drug,150.0,160.0,0.0,0.0
45081,property,30.0,7.0,0.0,0.0
45081,violent,6.0,11.0,0.0,0.0
45081,weapon,4.0,2.0,0.0,0.0
45083,drug,1869.0,2025.0,36.0,0.0
45083,property,845.0,481.0,2.0,0.0
45083,violent,111.0,138.0,1.0,0.0
45083,weapon,30.0,33.0,0.0,0.0
45085,drug,537.0,1888.0,0.0,0.0
45085,property,198.0,473.0,0.0,0.0
45085,violent,73.0,198.0,0.0,0.0
45085,weapon,8.0,66.0,0.0,0.0
45087,drug,582.0,270.0,0.0,0.0
45087,property,159.0,62.0,0.0,0.0
45087,violent,29.0,42.0,0.0,0.0
45087,weapon,4.0,6.0,0.0,0.0
45089,drug,129.0,291.0,0.0,0.0
45089,property,29.0,79.0,0.0,0.0
45089,violent,6.0,47.0,0.0,0.0
45089,weapon,1.0,6.0,0.0,0.0
45091,drug,2612.0,1715.0,9.0,0.0
45091,property,727.0,413.0,7.0,0.0
45091,violent,130.0,196.0,0.0,0.0
45091,weapon,39.0,53.0,0.0,0.0
46003,property,4.0,0.0,0.0,0.0
46005,drug,270.0,18.0,9.0,0.0
46005,property,34.0,1.0,2.0,0.0
46005,violent,15.0,2.0,2.0,0.0
46005,weapon,2.0,0.0,0.0,0.0
46007,drug,0.0,0.0,0.0,0.0
46007,property,0.0,0.0,0.0,0.0
46007,violent,0.0,0.0,0.0,0.0
46007,weapon,1.0,0.0,0.0,0.0
46009,drug,57.0,3.0,0.0,0.0
46009,property,1.0,0.0,0.0,0.0
46009,violent,0.0,0.0,0.0,0.0
46011,drug,356.0,31.0,0.0,0.0
46011,property,49.0,4.0,1.0,0.0
46011,violent,7.0,3.0,0.0,0.0
46011,weapon,4.0,0.0,0.0,0.0
46013,drug,398.0,37.0,9.0,0.0
46013,property,64.0,6.0,1.0,0.0
46013,violent,33.0,4.0,0.0,0.0
46013,weapon,16.0,0.0,0.0,0.0
46015,drug,24.0,3.0,0.0,0.0
46015,property,2.0,0.0,0.0,0.0
46015,violent,4.0,0.0,0.0,0.0
46015,weapon,1.0,0.0,0.0,0.0
46017,violent,0.0,0.0,0.0,0.0
46019,drug,78.0,0.0,0.0,0.0
46019,property,9.0,0.0,0.0,0.0
46019,violent,3.0,0.0,0.0,0.0
46019,weapon,4.0,0.0,0.0,0.0
46021,drug,3.0,0.0,0.0,0.0
46021,property,0.0,1.0,0.0,0.0
46023,drug,33.0,0.0,0.0,0.0
46023,property,4.0,0.0,0.0,0.0
46023,violent,0.0,0.0,0.0,0.0
46025,drug,12.0,0.0,0.0,0.0
46025,property,3.0,0.0,0.0,0.0
46025,violent,2.0,0.0,0.0,0.0
46027,drug,78.0,3.0,0.0,0.0
46027,property,2.0,0.0,0.0,0.0
46027,violent,10.0,1.0,1.0,0.0
46027,weapon,1.0,0.0,0.0,0.0
46029,drug,522.0,3.0,0.0,0.0
46029,property,112.0,5.0,0.0,0.0
46029,violent,26.0,1.0,0.0,0.0
46029,weapon,5.0,0.0,0.0,0.0
46031,drug,78.0,6.0,3.0,0.0
46031,property,0.0,0.0,0.0,0.0
46031,weapon,1.0,0.0,0.0,0.0
46033,drug,51.0,0.0,0.0,0.0
46033,property,8.0,0.0,1.0,0.0
46033,violent,3.0,0.0,0.0,0.0
46033,weapon,1.0,0.0,0.0,0.0
46035,drug,354.0,24.0,3.0,0.0
46035,property,143.0,6.0,6.0,0.0
46035,violent,18.0,0.0,0.0,0.0
46035,weapon,1.0,0.0,0.0,0.0
46039,drug,9.0,0.0,0.0,0.0
46039,property,1.0,0.0,0.0,0.0
46039,violent,0.0,1.0,0.0,0.0
46041,drug,9.0,0.0,0.0,0.0
46043,drug,3.0,0.0,0.0,0.0
46043,violent,2.0,0.0,0.0,0.0
46045,drug,48.0,9.0,0.0,0.0
46045,property,1.0,0.0,0.0,0.0
46047,drug,9.0,0.0,0.0,0.0
46047,property,8.0,0.0,0.0,0.0
46047,violent,3.0,0.0,0.0,0.0
46049,drug,0.0,0.0,0.0,0.0
46049,property,1.0,0.0,0.0,0.0
46059,property,1.0,0.0,0.0,0.0
46061,violent,0.0,0.0,0.0,0.0
46063,drug,3.0,0.0,0.0,0.0
46063,property,3.0,0.0,0.0,0.0
46065,drug,165.0,12.0,0.0,0.0
46065,property,25.0,1.0,0.0,0.0
46065,violent,7.0,2.0,0.0,0.0
46065,weapon,1.0,0.0,0.0,0.0
46067,drug,13.0,0.0,0.0,0.0
46067,property,4.0,1.0,1.0,0.0
46067,violent,0.0,1.0,0.0,0.0
46071,property,1.0,0.0,0.0,0.0
46071,violent,0.0,0.0,0.0,0.0
46073,drug,12.0,0.0,0.0,0.0
46079,drug,103.0,15.0,0.0,0.0
46079,property,38.0,6.0,0.0,0.0
46079,violent,4.0,0.0,0.0,0.0
46081,drug,137.0,0.0,0.0,0.0
46081,property,87.0,1.0,0.0,0.0
46081,violent,18.0,0.0,1.0,0.0
46081,weapon,2.0,0.0,0.0,0.0
46083,drug,312.0,6.0,3.0,0.0
46083,property,30.0,1.0,1.0,0.0
46083,violent,11.0,0.0,0.0,0.0
46083,weapon,8.0,0.0,0.0,0.0
46085,drug,0.0,0.0,0.0,0.0
46087,property,1.0,0.0,0.0,0.0
46089,drug,2.0,0.0,0.0,0.0
46089,violent,1.0,0.0,0.0,0.0
46091,drug,54.0,0.0,0.0,0.0
46091,property,1.0,0.0,0.0,0.0
46091,violent,3.0,0.0,0.0,0.0
46093,drug,243.0,6.0,0.0,0.0
46093,property,84.0,1.0,0.0,0.0
46093,violent,8.0,0.0,1.0,0.0
46093,weapon,7.0,0.0,0.0,0.0
46095,drug,0.0,0.0,0.0,0.0
46095,property,0.0,0.0,0.0,0.0
46095,violent,1.0,0.0,0.0,0.0
46097,drug,15.0,0.0,0.0,0.0
46097,property,3.0,0.0,0.0,0.0
46097,violent,1.0,0.0,0.0,0.0
46099,drug,2834.0,548.0,49.0,0.0
46099,property,704.0,175.0,14.0,0.0
46099,violent,169.0,86.0,0.0,0.0
46099,weapon,16.0,3.0,0.0,0.0
46101,drug,45.0,6.0,0.0,0.0
46101,property,2.0,1.0,0.0,0.0
46101,violent,0.0,0.0,0.0,0.0
46103,drug,1683.0,96.0,15.0,0.0
46103,property,386.0,45.0,4.0,0.0
46103,violent,78.0,8.0,0.0,0.0
46103,weapon,28.0,1.0,0.0,0.0
46105,drug,9.0,0.0,0.0,0.0
46105,property,3.0,0.0,0.0,0.0
46105,violent,1.0,0.0,0.0,0.0
46107,drug,3.0,0.0,0.0,0.0
46109,drug,57.0,15.0,0.0,0.0
46109,property,3.0,1.0,0.0,0.0
46109,violent,0.0,1.0,0.0,0.0
46113,drug,0.0,0.0,0.0,0.0
46113,property,0.0,0.0,0.0,0.0
46113,violent,0.0,0.0,0.0,0.0
46113,weapon,0.0,0.0,0.0,0.0
46115,drug,30.0,0.0,0.0,0.0
46115,property,9.0,1.0,0.0,0.0
46115,violent,1.0,0.0,0.0,0.0
46117,drug,0.0,0.0,0.0,0.0
46117,violent,1.0,0.0,0.0,0.0
46117,weapon,1.0,0.0,0.0,0.0
46121,drug,0.0,0.0,0.0,0.0
46121,property,0.0,0.0,0.0,0.0
46121,violent,0.0,0.0,0.0,0.0
46123,drug,33.0,3.0,0.0,0.0
46123,property,1.0,0.0,0.0,0.0
46123,violent,2.0,0.0,0.0,0.0
46125,drug,9.0,0.0,0.0,0.0
46125,property,2.0,1.0,0.0,0.0
46125,violent,2.0,0.0,0.0,0.0
46125,weapon,1.0,0.0,0.0,0.0
46127,drug,231.0,6.0,0.0,0.0
46127,property,12.0,1.0,1.0,0.0
46127,violent,7.0,0.0,0.0,0.0
46127,weapon,1.0,0.0,0.0,0.0
46129,drug,84.0,0.0,0.0,0.0
46129,property,2.0,1.0,0.0,0.0
46129,violent,1.0,0.0,0.0,0.0
46135,drug,630.0,36.0,3.0,0.0
46135,property,83.0,2.0,0.0,0.0
46135,violent,14.0,3.0,0.0,0.0
46135,weapon,2.0,0.0,0.0,0.0
46137,drug,3.0,0.0,0.0,0.0
47001,drug,390.0,24.0,0.0,0.0
47001,property,267.0,3.0,0.0,0.0
47001,violent,61.0,0.0,0.0,0.0
47001,weapon,2.0,0.0,0.0,0.0
47003,drug,483.0,174.0,0.0,0.0
47003,property,137.0,36.0,0.0,0.0
47003,violent,60.0,24.0,0.0,0.0
47003,weapon,8.0,1.0,0.0,0.0
47005,drug,156.0,3.0,0.0,0.0
47005,property,58.0,1.0,0.0,0.0
47005,violent,20.0,2.0,0.0,0.0
47005,weapon,1.0,0.0,0.0,0.0
47007,drug,78.0,9.0,0.0,0.0
47007,property,9.0,0.0,0.0,0.0
47007,violent,12.0,0.0,0.0,0.0
47007,weapon,4.0,0.0,0.0,0.0
47009,drug,714.0,126.0,6.0,0.0
47009,property,543.0,27.0,2.0,0.0
47009,violent,121.0,3.0,0.0,0.0
47009,weapon,11.0,1.0,0.0,0.0
47011,drug,1663.0,222.0,0.0,0.0
47011,property,845.0,66.0,1.0,0.0
47011,violent,224.0,42.0,0.0,0.0
47011,weapon,11.0,0.0,0.0,0.0
47013,drug,963.0,3.0,0.0,0.0
47013,property,422.0,2.0,0.0,0.0
47013,violent,99.0,1.0,0.0,0.0
47013,weapon,15.0,0.0,0.0,0.0
47015,drug,246.0,12.0,0.0,0.0
47015,property,23.0,0.0,0.0,0.0
47015,violent,20.0,0.0,0.0,0.0
47015,weapon,7.0,0.0,0.0,0.0
47017,drug,642.0,138.0,0.0,0.0
47017,property,194.0,32.0,0.0,0.0
47017,violent,36.0,15.0,1.0,0.0
47017,weapon,8.0,2.0,0.0,0.0
47019,drug,624.0,30.0,0.0,0.0
47019,property,382.0,13.0,0.0,0.0
47019,violent,66.0,6.0,0.0,0.0
47019,weapon,9.0,0.0,0.0,0.0
47021,drug,510.0,24.0,0.0,0.0
47021,property,160.0,10.0,0.0,0.0
47021,violent,75.0,3.0,0.0,0.0
47021,weapon,8.0,1.0,0.0,0.0
47023,drug,237.0,66.0,0.0,0.0
47023,property,55.0,20.0,0.0,0.0
47023,violent,19.0,8.0,0.0,0.0
47023,weapon,0.0,1.0,0.0,0.0
47025,drug,588.0,12.0,0.0,0.0
47025,property,177.0,4.0,0.0,0.0
47025,violent,76.0,1.0,1.0,0.0
47025,weapon,8.0,0.0,0.0,0.0
47027,drug,195.0,3.0,0.0,0.0
47027,property,22.0,0.0,0.0,0.0
47027,violent,16.0,1.0,0.0,0.0
47027,weapon,5.0,0.0,0.0,0.0
47029,drug,747.0,45.0,0.0,0.0
47029,property,485.0,10.0,0.0,0.0
47029,violent,99.0,4.0,0.0,0.0
47029,weapon,10.0,0.0,0.0,0.0
47031,drug,1998.0,210.0,3.0,0.0
47031,property,453.0,30.0,1.0,0.0
47031,violent,84.0,15.0,0.0,0.0
47031,weapon,9.0,0.0,0.0,0.0
47033,drug,90.0,24.0,0.0,0.0
47033,property,55.0,5.0,0.0,0.0
47033,violent,28.0,16.0,0.0,0.0
47033,weapon,2.0,0.0,0.0,0.0
47035,drug,936.0,15.0,0.0,0.0
47035,property,463.0,4.0,0.0,0.0
47035,violent,114.0,2.0,1.0,0.0
47035,weapon,9.0,1.0,0.0,0.0
47037,drug,12383.0,12659.0,182.0,0.0
47037,property,2507.0,2508.0,29.0,0.0
47037,violent,2179.0,3220.0,37.0,0.0
47037,weapon,255.0,366.0,5.0,0.0
47039,drug,105.0,3.0,0.0,0.0
47039,property,21.0,1.0,0.0,0.0
47039,violent,20.0,0.0,0.0,0.0
47039,weapon,1.0,2.0,0.0,0.0
47041,drug,471.0,39.0,0.0,0.0
47041,property,137.0,3.0,0.0,0.0
47041,violent,27.0,0.0,0.0,0.0
47041,weapon,7.0,0.0,0.0,0.0
47043,drug,732.0,144.0,3.0,0.0
47043,property,349.0,39.0,1.0,0.0
47043,violent,96.0,20.0,0.0,0.0
47043,weapon,10.0,2.0,0.0,0.0
47045,drug,491.0,235.0,3.0,0.0
47045,property,394.0,166.0,0.0,0.0
47045,violent,65.0,57.0,0.0,0.0
47045,weapon,12.0,10.0,0.0,0.0
47047,drug,285.0,201.0,0.0,0.0
47047,property,37.0,56.0,0.0,0.0
47047,violent,16.0,42.0,0.0,0.0
47047,weapon,5.0,13.0,0.0,0.0
47049,drug,345.0,3.0,0.0,0.0
47049,property,96.0,0.0,0.0,0.0
47049,violent,23.0,0.0,0.0,0.0
47049,weapon,5.0,0.0,0.0,0.0
47051,drug,588.0,84.0,3.0,0.0
47051,property,133.0,19.0,0.0,0.0
47051,violent,66.0,5.0,0.0,0.0
47051,weapon,7.0,0.0,0.0,0.0
47053,drug,465.0,309.0,0.0,0.0
47053,property,144.0,72.0,3.0,0.0
47053,violent,55.0,56.0,0.0,0.0
47053,weapon,8.0,4.0,0.0,0.0
47055,drug,298.0,219.0,0.0,0.0
47055,property,226.0,40.0,1.0,0.0
47055,violent,28.0,9.0,0.0,0.0
47055,weapon,4.0,2.0,0.0,0.0
47057,drug,228.0,3.0,0.0,0.0
47057,property,98.0,0.0,0.0,0.0
47057,violent,21.0,0.0,0.0,0.0
47059,drug,567.0,51.0,0.0,0.0
47059,property,182.0,10.0,0.0,0.0
47059,violent,88.0,6.0,0.0,0.0
47059,weapon,7.0,1.0,0.0,0.0
47061,drug,333.0,0.0,0.0,0.0
47061,property,39.0,0.0,0.0,0.0
47061,violent,20.0,0.0,0.0,0.0
47061,weapon,6.0,0.0,0.0,0.0
47063,drug,1203.0,99.0,3.0,0.0
47063,property,813.0,37.0,5.0,0.0
47063,violent,110.0,25.0,2.0,0.0
47063,weapon,12.0,0.0,0.0,0.0
47065,drug,3587.0,2390.0,33.0,0.0
47065,property,1350.0,672.0,23.0,0.0
47065,violent,387.0,447.0,4.0,0.0
47065,weapon,74.0,119.0,1.0,0.0
47067,drug,78.0,0.0,0.0,0.0
47067,property,34.0,0.0,0.0,0.0
47067,violent,4.0,0.0,0.0,0.0
47069,drug,210.0,258.0,0.0,0.0
47069,property,69.0,114.0,0.0,0.0
47069,violent,29.0,61.0,1.0,0.0
47069,weapon,3.0,7.0,0.0,0.0
47071,drug,219.0,27.0,0.0,0.0
47071,property,222.0,22.0,0.0,0.0
47071,violent,44.0,11.0,0.0,0.0
47071,weapon,6.0,1.0,0.0,0.0
47073,drug,351.0,9.0,0.0,0.0
47073,property,154.0,3.0,1.0,0.0
47073,violent,46.0,4.0,0.0,0.0
47073,weapon,1.0,0.0,0.0,0.0
47075,drug,45.0,282.0,0.0,0.0
47075,property,38.0,62.0,0.0,0.0
47075,violent,12.0,64.0,0.0,0.0
47075,weapon,3.0,7.0,0.0,0.0
47077,drug,347.0,147.0,3.0,0.0
47077,property,164.0,24.0,0.0,0.0
47077,violent,64.0,20.0,0.0,0.0
47077,weapon,14.0,3.0,0.0,0.0
47079,drug,417.0,228.0,0.0,0.0
47079,property,217.0,55.0,0.0,0.0
47079,violent,42.0,21.0,0.0,0.0
47079,weapon,4.0,0.0,0.0,0.0
47081,drug,432.0,0.0,0.0,0.0
47081,property,85.0,1.0,0.0,0.0
47081,violent,53.0,5.0,0.0,0.0
47081,weapon,10.0,1.0,0.0,0.0
47083,drug,51.0,42.0,0.0,0.0
47083,property,15.0,1.0,0.0,0.0
47083,violent,16.0,4.0,0.0,0.0
47083,weapon,1.0,0.0,0.0,0.0
47085,drug,303.0,21.0,0.0,0.0
47085,property,67.0,0.0,0.0,0.0
47085,violent,22.0,2.0,0.0,0.0
47087,drug,159.0,3.0,0.0,0.0
47087,property,45.0,0.0,0.0,0.0
47087,violent,12.0,0.0,0.0,0.0
47089,drug,886.0,84.0,0.0,0.0
47089,property,499.0,7.0,0.0,0.0
47089,violent,77.0,13.0,0.0,0.0
47089,weapon,8.0,0.0,0.0,0.0
47091,drug,501.0,3.0,0.0,0.0
47091,property,108.0,0.0,0.0,0.0
47091,violent,53.0,0.0,0.0,0.0
47091,weapon,5.0,0.0,0.0,0.0
47093,drug,4153.0,1945.0,39.0,0.0
47093,property,3772.0,877.0,16.0,0.0
47093,violent,412.0,254.0,2.0,0.0
47093,weapon,55.0,48.0,2.0,0.0
47095,drug,42.0,27.0,0.0,0.0
47095,property,26.0,16.0,0.0,0.0
47095,violent,9.0,3.0,0.0,0.0
47095,weapon,3.0,2.0,0.0,0.0
47097,drug,138.0,132.0,0.0,0.0
47097,property,68.0,70.0,0.0,0.0
47097,violent,33.0,48.0,1.0,0.0
47097,weapon,7.0,19.0,0.0,0.0
47099,drug,1158.0,57.0,3.0,0.0
47099,property,209.0,12.0,1.0,0.0
47099,violent,110.0,12.0,0.0,0.0
47099,weapon,16.0,0.0,0.0,0.0
47101,drug,156.0,0.0,0.0,0.0
47101,property,86.0,5.0,0.0,0.0
47101,violent,27.0,0.0,0.0,0.0
47101,weapon,3.0,0.0,0.0,0.0
47103,drug,412.0,108.0,0.0,0.0
47103,property,159.0,32.0,0.0,0.0
47103,violent,44.0,13.0,0.0,0.0
47103,weapon,4.0,8.0,0.0,0.0
47105,drug,783.0,39.0,0.0,0.0
47105,property,244.0,10.0,2.0,0.0
47105,violent,69.0,3.0,0.0,0.0
47105,weapon,18.0,0.0,0.0,0.0
47107,drug,1152.0,189.0,0.0,0.0
47107,property,265.0,32.0,0.0,0.0
47107,violent,99.0,24.0,0.0,0.0
47107,weapon,10.0,2.0,0.0,0.0
47109,drug,399.0,147.0,0.0,0.0
47109,property,107.0,13.0,0.0,0.0
47109,violent,57.0,8.0,0.0,0.0
47109,weapon,6.0,5.0,0.0,0.0
47111,drug,336.0,6.0,0.0,0.0
47111,property,132.0,0.0,0.0,0.0
47111,violent,37.0,0.0,0.0,0.0
47111,weapon,4.0,0.0,0.0,0.0
47113,drug,782.0,1341.0,0.0,0.0
47113,property,383.0,579.0,1.0,0.0
47113,violent,95.0,315.0,0.0,0.0
47113,weapon,10.0,46.0,0.0,0.0
47115,drug,306.0,18.0,0.0,0.0
47115,property,119.0,7.0,0.0,0.0
47115,violent,44.0,2.0,0.0,0.0
47115,weapon,11.0,0.0,0.0,0.0
47117,drug,267.0,30.0,0.0,0.0
47117,property,122.0,17.0,0.0,0.0
47117,violent,89.0,23.0,0.0,0.0
47117,weapon,4.0,1.0,0.0,0.0
47119,drug,1467.0,678.0,3.0,0.0
47119,property,535.0,163.0,3.0,0.0
47119,violent,154.0,109.0,1.0,0.0
47119,weapon,13.0,7.0,0.0,0.0
47121,drug,180.0,0.0,0.0,0.0
47121,property,31.0,0.0,0.0,0.0
47121,violent,22.0,0.0,0.0,0.0
47121,weapon,3.0,0.0,0.0,0.0
47123,drug,369.0,21.0,0.0,0.0
47123,property,251.0,19.0,0.0,0.0
47123,violent,85.0,8.0,1.0,0.0
47123,weapon,3.0,0.0,0.0,0.0
47125,drug,2361.0,1902.0,12.0,0.0
47125,property,855.0,472.0,8.0,0.0
47125,violent,329.0,264.0,4.0,0.0
47125,weapon,73.0,55.0,0.0,0.0
47127,drug,24.0,3.0,0.0,0.0
47127,property,16.0,0.0,0.0,0.0
47127,violent,9.0,0.0,0.0,0.0
47129,drug,336.0,0.0,0.0,0.0
47129,property,68.0,0.0,0.0,0.0
47129,violent,20.0,0.0,0.0,0.0
47129,weapon,3.0,0.0,0.0,0.0
47131,drug,447.0,264.0,0.0,0.0
47131,property,176.0,47.0,0.0,0.0
47131,violent,42.0,30.0,0.0,0.0
47131,weapon,5.0,6.0,0.0,0.0
47133,drug,237.0,3.0,0.0,0.0
47133,property,110.0,0.0,3.0,0.0
47133,violent,38.0,1.0,1.0,0.0
47133,weapon,4.0,1.0,0.0,0.0
47135,drug,57.0,3.0,0.0,0.0
47135,property,27.0,0.0,0.0,0.0
47135,violent,13.0,0.0,0.0,0.0
47135,weapon,1.0,0.0,0.0,0.0
47137,drug,51.0,0.0,0.0,0.0
47137,property,13.0,0.0,0.0,0.0
47137,violent,3.0,0.0,0.0,0.0
47137,weapon,1.0,0.0,0.0,0.0
47139,drug,528.0,3.0,3.0,0.0
47139,property,100.0,1.0,0.0,0.0
47139,violent,23.0,0.0,0.0,0.0
47139,weapon,7.0,0.0,0.0,0.0
47141,drug,1395.0,159.0,12.0,0.0
47141,property,679.0,29.0,0.0,0.0
47141,violent,125.0,23.0,0.0,0.0
47141,weapon,11.0,2.0,0.0,0.0
47143,drug,960.0,102.0,3.0,0.0
47143,property,233.0,20.0,1.0,0.0
47143,violent,57.0,5.0,0.0,0.0
47143,weapon,11.0,0.0,0.0,0.0
47145,drug,1455.0,111.0,3.0,0.0
47145,property,388.0,9.0,0.0,0.0
47145,violent,82.0,5.0,0.0,0.0
47145,weapon,14.0,0.0,0.0,0.0
47147,drug,699.0,306.0,0.0,0.0
47147,property,403.0,104.0,0.0,0.0
47147,violent,115.0,60.0,1.0,0.0
47147,weapon,16.0,6.0,0.0,0.0
47149,drug,3662.0,2136.0,84.0,0.0
47149,property,932.0,421.0,24.0,0.0
47149,violent,269.0,139.0,9.0,0.0
47149,weapon,56.0,46.0,6.0,0.0
47151,drug,642.0,6.0,0.0,0.0
47151,property,180.0,0.0,0.0,0.0
47151,violent,35.0,0.0,0.0,0.0
47151,weapon,6.0,0.0,0.0,0.0
47153,drug,309.0,6.0,0.0,0.0
47153,property,116.0,0.0,0.0,0.0
47153,violent,27.0,3.0,0.0,0.0
47153,weapon,7.0,1.0,0.0,0.0
47155,drug,1422.0,66.0,3.0,0.0
47155,property,472.0,29.0,3.0,0.0
47155,violent,121.0,7.0,0.0,0.0
47155,weapon,27.0,2.0,0.0,0.0
47157,drug,2954.0,12150.0,45.0,0.0
47157,property,1449.0,5853.0,47.0,0.0
47157,violent,257.0,2177.0,9.0,0.0
47157,weapon,114.0,781.0,2.0,0.0
47159,drug,267.0,18.0,0.0,0.0
47159,property,37.0,2.0,0.0,0.0
47159,violent,27.0,2.0,0.0,0.0
47159,weapon,2.0,1.0,0.0,0.0
47161,drug,72.0,12.0,0.0,0.0
47161,property,44.0,0.0,0.0,0.0
47161,violent,35.0,0.0,0.0,0.0
47161,weapon,1.0,0.0,0.0,0.0
47163,drug,2018.0,144.0,6.0,0.0
47163,property,1223.0,55.0,1.0,0.0
47163,violent,264.0,31.0,1.0,0.0
47163,weapon,24.0,5.0,0.0,0.0
47165,drug,2779.0,810.0,24.0,0.0
47165,property,850.0,183.0,3.0,0.0
47165,violent,207.0,75.0,0.0,0.0
47165,weapon,28.0,28.0,0.0,0.0
47167,drug,708.0,387.0,0.0,0.0
47167,property,196.0,187.0,0.0,0.0
47167,violent,113.0,92.0,0.0,0.0
47167,weapon,10.0,21.0,0.0,0.0
47169,drug,174.0,3.0,0.0,0.0
47169,property,32.0,4.0,0.0,0.0
47169,violent,16.0,2.0,0.0,0.0
47169,weapon,2.0,2.0,0.0,0.0
47171,drug,288.0,9.0,0.0,0.0
47171,property,146.0,2.0,0.0,0.0
47171,violent,39.0,1.0,0.0,0.0
47171,weapon,4.0,0.0,0.0,0.0
47173,drug,387.0,3.0,0.0,0.0
47173,property,126.0,0.0,0.0,0.0
47173,violent,33.0,0.0,0.0,0.0
47173,weapon,12.0,0.0,0.0,0.0
47175,drug,147.0,9.0,0.0,0.0
47175,property,23.0,1.0,1.0,0.0
47175,violent,5.0,0.0,0.0,0.0
47177,drug,508.0,33.0,3.0,0.0
47177,property,246.0,15.0,0.0,0.0
47177,violent,81.0,2.0,0.0,0.0
47177,weapon,13.0,0.0,0.0,0.0
47179,drug,1674.0,387.0,0.0,0.0
47179,property,1177.0,120.0,5.0,0.0
47179,violent,199.0,41.0,0.0,0.0
47179,weapon,30.0,10.0,0.0,0.0
47181,drug,258.0,3.0,0.0,0.0
47181,property,34.0,1.0,0.0,0.0
47181,violent,37.0,0.0,0.0,0.0
47181,weapon,7.0,0.0,0.0,0.0
47183,drug,657.0,282.0,3.0,0.0
47183,property,123.0,33.0,2.0,0.0
47183,violent,23.0,20.0,1.0,0.0
47183,weapon,9.0,4.0,0.0,0.0
47185,drug,396.0,12.0,0.0,0.0
47185,property,137.0,3.0,0.0,0.0
47185,violent,36.0,3.0,0.0,0.0
47185,weapon,6.0,0.0,0.0,0.0
47187,drug,2247.0,501.0,12.0,0.0
47187,property,330.0,145.0,10.0,0.0
47187,violent,79.0,21.0,1.0,0.0
47187,weapon,19.0,2.0,0.0,0.0
47189,drug,1389.0,504.0,3.0,0.0
47189,property,385.0,121.0,4.0,0.0
47189,violent,104.0,47.0,0.0,0.0
47189,weapon,28.0,14.0,0.0,0.0
48001,drug,537.0,249.0,3.0,0.0
48001,property,93.0,54.0,0.0,0.0
48001,violent,25.0,19.0,0.0,0.0
48001,weapon,8.0,6.0,0.0,0.0
48003,drug,267.0,15.0,0.0,0.0
48003,property,64.0,1.0,0.0,0.0
48003,violent,30.0,2.0,0.0,0.0
48003,weapon,2.0,0.0,0.0,0.0
48005,drug,759.0,351.0,0.0,0.0
48005,property,420.0,241.0,2.0,0.0
48005,violent,81.0,57.0,0.0,0.0
48005,weapon,26.0,14.0,0.0,0.0
48007,drug,942.0,42.0,12.0,0.0
48007,property,106.0,4.0,0.0,0.0
48007,violent,37.0,3.0,0.0,0.0
48007,weapon,5.0,0.0,0.0,0.0
48009,drug,66.0,3.0,6.0,0.0
48009,property,11.0,0.0,0.0,0.0
48009,violent,7.0,1.0,0.0,0.0
48009,weapon,1.0,1.0,0.0,0.0
48011,drug,3.0,0.0,0.0,0.0
48011,violent,1.0,0.0,0.0,0.0
48013,drug,297.0,6.0,0.0,0.0
48013,property,81.0,0.0,0.0,0.0
48013,violent,24.0,0.0,0.0,0.0
48013,weapon,13.0,0.0,0.0,0.0
48015,drug,441.0,135.0,0.0,0.0
48015,property,73.0,40.0,0.0,0.0
48015,violent,51.0,21.0,0.0,0.0
48015,weapon,8.0,1.0,0.0,0.0
48017,drug,66.0,12.0,0.0,0.0
48017,property,3.0,0.0,0.0,0.0
48017,violent,6.0,0.0,0.0,0.0
48019,drug,315.0,0.0,3.0,0.0
48019,property,11.0,0.0,0.0,0.0
48019,violent,11.0,1.0,0.0,0.0
48019,weapon,5.0,0.0,0.0,0.0
48021,drug,966.0,204.0,0.0,0.0
48021,property,218.0,69.0,0.0,0.0
48021,violent,50.0,18.0,0.0,0.0
48021,weapon,19.0,2.0,0.0,0.0
48023,drug,15.0,0.0,0.0,0.0
48023,property,9.0,2.0,0.0,0.0
48023,violent,3.0,1.0,0.0,0.0
48025,drug,552.0,33.0,0.0,0.0
48025,property,175.0,8.0,0.0,0.0
48025,violent,26.0,1.0,0.0,0.0
48025,weapon,3.0,1.0,0.0,0.0
48027,drug,2673.0,2166.0,75.0,0.0
